id,item,buyout,quantity,time_left,bid
317993850,{'id': 16723},1196000000,1,VERY_LONG,
317993872,{'id': 13946},275290000,1,VERY_LONG,
317993889,"{'id': 23628, 'modifiers': [{'type': 28, 'value': 1012}]}",598000000,1,VERY_LONG,
317993920,{'id': 15760},472500000,1,VERY_LONG,
317993953,{'id': 15752},154691200,1,VERY_LONG,153144300.0
317993971,{'id': 21993},297000000,1,VERY_LONG,
317993997,"{'id': 36575, 'bonus_lists': [1681], 'modifiers': [{'type': 28, 'value': 1745}]}",282645900,1,VERY_LONG,
317994029,"{'id': 19686, 'modifiers': [{'type': 28, 'value': 1418}]}",254710700,1,VERY_LONG,
318012636,"{'id': 233538, 'context': 136, 'bonus_lists': [11944, 6652, 10844, 1475, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",100000000,1,LONG,
318028467,"{'id': 219485, 'context': 13, 'bonus_lists': [11297, 11298, 9627, 10877], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50226}, {'type': 40, 'value': 1453}, {'type': 41, 'value': 7}, {'type': 42, 'value': 187}, {'type': 49, 'value': 226676}]}",99990000,1,VERY_LONG,
318028483,"{'id': 219482, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50227}, {'type': 40, 'value': 1459}, {'type': 41, 'value': 14}, {'type': 42, 'value': 204}]}",99990000,1,VERY_LONG,
318028505,"{'id': 219875, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50266}, {'type': 40, 'value': 1482}, {'type': 42, 'value': 245}]}",5000000,1,VERY_LONG,
318028520,"{'id': 219480, 'context': 13, 'bonus_lists': [11297, 11298, 9627, 10877], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 36}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50234}, {'type': 40, 'value': 1445}, {'type': 41, 'value': 15}, {'type': 42, 'value': 193}, {'type': 49, 'value': 226676}]}",99990000,1,VERY_LONG,
318028538,"{'id': 222565, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50295}, {'type': 40, 'value': 2248}, {'type': 41, 'value': 50}, {'type': 42, 'value': 331}]}",99990000,1,VERY_LONG,
318028554,"{'id': 219471, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627, 10876], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50233}, {'type': 40, 'value': 1452}, {'type': 41, 'value': 30}, {'type': 42, 'value': 222}, {'type': 49, 'value': 226676}]}",99990000,1,VERY_LONG,
318028575,"{'id': 222577, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50307}, {'type': 40, 'value': 2260}, {'type': 41, 'value': 50}, {'type': 42, 'value': 331}]}",6992500,1,VERY_LONG,
318028596,"{'id': 219472, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50240}, {'type': 40, 'value': 1446}, {'type': 41, 'value': 30}, {'type': 42, 'value': 222}]}",99990000,1,VERY_LONG,
318028613,"{'id': 219478, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50238}, {'type': 40, 'value': 1448}, {'type': 42, 'value': 178}]}",99990000,1,VERY_LONG,
318028626,"{'id': 222575, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 76}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50305}, {'type': 40, 'value': 2258}, {'type': 41, 'value': 50}, {'type': 42, 'value': 331}]}",7391800,1,VERY_LONG,
318028648,"{'id': 224404, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50500}, {'type': 40, 'value': 1622}, {'type': 41, 'value': 30}, {'type': 42, 'value': 320}]}",99990000,1,VERY_LONG,
318028672,"{'id': 224114, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 80}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50494}, {'type': 40, 'value': 1619}, {'type': 42, 'value': 252}]}",5027800,1,VERY_LONG,
318028695,"{'id': 222573, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 82}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50303}, {'type': 40, 'value': 2256}, {'type': 41, 'value': 50}, {'type': 42, 'value': 324}]}",8001700,1,VERY_LONG,
318028703,"{'id': 219470, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50239}, {'type': 40, 'value': 1447}, {'type': 41, 'value': 30}, {'type': 42, 'value': 230}]}",14500000,1,VERY_LONG,
318028729,"{'id': 219479, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 36}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50236}, {'type': 40, 'value': 1450}, {'type': 41, 'value': 14}, {'type': 42, 'value': 204}]}",99990000,1,VERY_LONG,
318028750,"{'id': 219481, 'context': 13, 'bonus_lists': [11297, 11298, 9627, 10876], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 36}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50229}, {'type': 40, 'value': 1457}, {'type': 41, 'value': 16}, {'type': 42, 'value': 191}, {'type': 49, 'value': 226676}]}",99990000,1,VERY_LONG,
318028766,"{'id': 215120, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 38, 'value': 8}, {'type': 39, 'value': 49795}, {'type': 40, 'value': 1265}, {'type': 42, 'value': 235}]}",19999900,1,VERY_LONG,
318028793,"{'id': 219473, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50231}, {'type': 40, 'value': 1455}, {'type': 41, 'value': 30}, {'type': 42, 'value': 220}]}",99990000,1,VERY_LONG,
318028814,"{'id': 222569, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50299}, {'type': 40, 'value': 2252}, {'type': 41, 'value': 50}, {'type': 42, 'value': 320}]}",99990000,1,VERY_LONG,
318028831,"{'id': 219477, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50235}, {'type': 40, 'value': 1451}, {'type': 41, 'value': 30}, {'type': 42, 'value': 163}]}",99990000,1,VERY_LONG,
318028843,"{'id': 219484, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50228}, {'type': 40, 'value': 1458}, {'type': 42, 'value': 190}]}",99990000,1,VERY_LONG,
318028863,"{'id': 219483, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50230}, {'type': 40, 'value': 1456}, {'type': 41, 'value': 30}, {'type': 42, 'value': 220}]}",99990000,1,VERY_LONG,
318028886,"{'id': 219474, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627, 10876], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 36}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50225}, {'type': 40, 'value': 1460}, {'type': 41, 'value': 30}, {'type': 42, 'value': 220}, {'type': 49, 'value': 226676}]}",99990000,1,VERY_LONG,
318028901,"{'id': 222570, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50300}, {'type': 40, 'value': 2253}, {'type': 41, 'value': 50}, {'type': 42, 'value': 371}]}",99990000,1,VERY_LONG,
318028918,"{'id': 219475, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50232}, {'type': 40, 'value': 1454}, {'type': 41, 'value': 30}, {'type': 42, 'value': 220}]}",99990000,1,VERY_LONG,
318035348,"{'id': 222480, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 79}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51017}, {'type': 40, 'value': 2187}, {'type': 41, 'value': 40}, {'type': 42, 'value': 300}]}",6671500,1,VERY_LONG,
318035360,"{'id': 222467, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51004}, {'type': 40, 'value': 2174}, {'type': 41, 'value': 29}, {'type': 42, 'value': 302}]}",99990000,1,VERY_LONG,
318035373,"{'id': 222474, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51011}, {'type': 40, 'value': 2181}, {'type': 41, 'value': 43}, {'type': 42, 'value': 288}]}",99990000,1,VERY_LONG,
318035391,"{'id': 222468, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51005}, {'type': 40, 'value': 2175}, {'type': 41, 'value': 50}, {'type': 42, 'value': 320}]}",99990000,1,VERY_LONG,
318035403,"{'id': 222466, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51003}, {'type': 40, 'value': 2173}, {'type': 41, 'value': 23}, {'type': 42, 'value': 298}]}",99990000,1,VERY_LONG,
318035414,"{'id': 222483, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51020}, {'type': 40, 'value': 2190}, {'type': 41, 'value': 50}, {'type': 42, 'value': 294}]}",6423800,1,VERY_LONG,
318035424,"{'id': 222472, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51009}, {'type': 40, 'value': 2179}, {'type': 41, 'value': 40}, {'type': 42, 'value': 305}]}",18880000,1,VERY_LONG,
318035433,"{'id': 222837, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50732}, {'type': 40, 'value': 2372}, {'type': 42, 'value': 250}]}",77883500,1,VERY_LONG,
318035443,"{'id': 222834, 'context': 13, 'bonus_lists': [11297, 11298, 9627, 10877], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50729}, {'type': 40, 'value': 2369}, {'type': 41, 'value': 40}, {'type': 42, 'value': 290}, {'type': 49, 'value': 226676}]}",99990000,1,VERY_LONG,
318035456,"{'id': 222476, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51013}, {'type': 40, 'value': 2183}, {'type': 41, 'value': 50}, {'type': 42, 'value': 295}]}",99990000,1,VERY_LONG,
318035471,"{'id': 222464, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 36}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51001}, {'type': 40, 'value': 2171}, {'type': 41, 'value': 50}, {'type': 42, 'value': 325}]}",99990000,1,VERY_LONG,
318035481,"{'id': 222475, 'context': 13, 'bonus_lists': [11297, 11298, 9627, 10876], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51012}, {'type': 40, 'value': 2182}, {'type': 41, 'value': 50}, {'type': 42, 'value': 295}, {'type': 50, 'value': 226676}]}",99990000,1,VERY_LONG,
318035494,"{'id': 222838, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50733}, {'type': 40, 'value': 2373}, {'type': 41, 'value': 40}, {'type': 42, 'value': 290}]}",99990000,1,VERY_LONG,
318035501,"{'id': 222846, 'context': 13, 'bonus_lists': [10827, 10830, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50741}, {'type': 40, 'value': 2381}, {'type': 41, 'value': 35}, {'type': 42, 'value': 285}]}",6921800,1,VERY_LONG,
318035508,"{'id': 222471, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51008}, {'type': 40, 'value': 2178}, {'type': 41, 'value': 19}, {'type': 42, 'value': 284}]}",24999900,1,VERY_LONG,
318035521,"{'id': 222836, 'context': 13, 'bonus_lists': [11297, 11298, 9627, 10877], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50731}, {'type': 40, 'value': 2371}, {'type': 41, 'value': 40}, {'type': 42, 'value': 290}, {'type': 49, 'value': 226676}]}",99990000,1,VERY_LONG,
318035539,"{'id': 222478, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51015}, {'type': 40, 'value': 2185}, {'type': 41, 'value': 39}, {'type': 42, 'value': 284}]}",99990000,1,VERY_LONG,
318035555,"{'id': 222470, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 49}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51007}, {'type': 40, 'value': 2177}, {'type': 41, 'value': 20}, {'type': 42, 'value': 294}]}",99990000,1,VERY_LONG,
318035564,"{'id': 222477, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627, 10876], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 32}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51014}, {'type': 40, 'value': 2184}, {'type': 41, 'value': 21}, {'type': 42, 'value': 286}, {'type': 50, 'value': 226676}]}",99990000,1,VERY_LONG,
318035575,"{'id': 222465, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 36}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51002}, {'type': 40, 'value': 2172}, {'type': 41, 'value': 50}, {'type': 42, 'value': 320}]}",29998100,1,VERY_LONG,
318035583,"{'id': 222832, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 36}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50727}, {'type': 40, 'value': 2367}, {'type': 42, 'value': 250}]}",18880000,1,VERY_LONG,
318035599,"{'id': 222473, 'context': 13, 'bonus_lists': [11297, 11298, 9627, 10876], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51010}, {'type': 40, 'value': 2180}, {'type': 41, 'value': 50}, {'type': 42, 'value': 315}, {'type': 50, 'value': 226676}]}",99990000,1,VERY_LONG,
318035615,"{'id': 222484, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 81}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51021}, {'type': 40, 'value': 2191}, {'type': 41, 'value': 40}, {'type': 42, 'value': 299}]}",19999800,1,VERY_LONG,
318035625,"{'id': 222840, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 32}, {'type': 30, 'value': 40}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50735}, {'type': 40, 'value': 2375}, {'type': 41, 'value': 40}, {'type': 42, 'value': 290}]}",99990000,1,VERY_LONG,
318035634,"{'id': 222833, 'context': 13, 'bonus_lists': [11295, 11296, 4785, 9627, 10876], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 40}, {'type': 30, 'value': 36}, {'type': 38, 'value': 8}, {'type': 39, 'value': 50728}, {'type': 40, 'value': 2368}, {'type': 42, 'value': 250}, {'type': 49, 'value': 226676}]}",8000000,1,VERY_LONG,
318035645,"{'id': 222482, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 77}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51019}, {'type': 40, 'value': 2189}, {'type': 41, 'value': 40}, {'type': 42, 'value': 300}]}",4895000,1,VERY_LONG,
318035650,"{'id': 222469, 'context': 13, 'bonus_lists': [11297, 11298, 9627], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 49}, {'type': 30, 'value': 36}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51006}, {'type': 40, 'value': 2176}, {'type': 41, 'value': 23}, {'type': 42, 'value': 298}]}",29996700,1,VERY_LONG,
318038636,"{'id': 224626, 'context': 27, 'bonus_lists': [11944, 6652, 1700, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",150000000,1,VERY_LONG,
318038765,"{'id': 224639, 'context': 27, 'bonus_lists': [11944, 6652, 1713, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",50000000,1,VERY_LONG,
318038869,"{'id': 224627, 'context': 27, 'bonus_lists': [11944, 42, 1683, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",99990000,1,VERY_LONG,
318039422,"{'id': 224603, 'context': 27, 'bonus_lists': [11944, 6652, 1695, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",50000000,1,VERY_LONG,
318039669,"{'id': 224631, 'context': 27, 'bonus_lists': [11944, 41, 1676, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",15000000,1,VERY_LONG,
318039888,"{'id': 224638, 'context': 27, 'bonus_lists': [11944, 6652, 1715, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",60000000,1,VERY_LONG,
318039961,"{'id': 224608, 'context': 27, 'bonus_lists': [11944, 41, 1712, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",99990000,1,VERY_LONG,
318040078,"{'id': 224612, 'context': 27, 'bonus_lists': [11944, 6652, 1694, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",197820000,1,VERY_LONG,
318040158,"{'id': 224612, 'context': 27, 'bonus_lists': [11944, 6652, 1701, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",197820000,1,VERY_LONG,
318040268,"{'id': 224612, 'context': 27, 'bonus_lists': [11944, 6652, 1715, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",197820000,1,VERY_LONG,
318040828,"{'id': 224604, 'context': 27, 'bonus_lists': [11944, 6652, 12176, 1698, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",100000000,1,VERY_LONG,
318040950,"{'id': 224598, 'context': 27, 'bonus_lists': [11944, 6652, 1704, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",21003800,1,VERY_LONG,
318041055,"{'id': 224595, 'context': 27, 'bonus_lists': [11944, 6652, 1685, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",15000800,1,VERY_LONG,
318041672,"{'id': 224623, 'context': 27, 'bonus_lists': [11944, 6652, 12176, 1690, 10844, 1530, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",50000000,1,VERY_LONG,
318054803,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 90513}], 'pet_breed_id': 9, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 2694}",25000100,1,VERY_LONG,
318062605,"{'id': 234418, 'modifiers': [{'type': 28, 'value': 2992}]}",5009900,1,LONG,
318062911,"{'id': 234416, 'modifiers': [{'type': 28, 'value': 2992}]}",1000000,1,LONG,
318062961,"{'id': 17054, 'bonus_lists': [4811, 4815], 'modifiers': [{'type': 9, 'value': 20}, {'type': 28, 'value': 2}]}",2500000000,1,VERY_LONG,
318062980,"{'id': 16039, 'bonus_lists': [4811], 'modifiers': [{'type': 9, 'value': 20}, {'type': 28, 'value': 35}]}",1499890000,1,VERY_LONG,
318063002,"{'id': 71965, 'modifiers': [{'type': 28, 'value': 52}]}",599920000,1,VERY_LONG,479936000.0
318063018,"{'id': 52496, 'modifiers': [{'type': 28, 'value': 52}]}",30056500,1,VERY_LONG,
318063039,"{'id': 52495, 'modifiers': [{'type': 28, 'value': 52}]}",249970000,1,VERY_LONG,
318063062,"{'id': 67541, 'modifiers': [{'type': 28, 'value': 52}]}",599920000,1,VERY_LONG,479936000.0
318063074,"{'id': 52494, 'modifiers': [{'type': 28, 'value': 52}]}",31008100,1,VERY_LONG,
318071151,"{'id': 82800, 'modifiers': [{'type': 6, 'value': 101299}], 'pet_breed_id': 6, 'pet_level': 1, 'pet_quality_id': 3, 'pet_species_id': 3137}",59990100,1,VERY_LONG,
318071302,"{'id': 234380, 'modifiers': [{'type': 28, 'value': 2992}]}",8000000,1,LONG,
318072079,"{'id': 7341, 'modifiers': [{'type': 28, 'value': 2888}]}",14999900,1,VERY_LONG,
318075704,"{'id': 224631, 'context': 25, 'bonus_lists': [11942, 6652, 1703, 10844, 1524], 'modifiers': [{'type': 28, 'value': 2462}]}",9897700,1,VERY_LONG,
318076684,"{'id': 233542, 'context': 136, 'bonus_lists': [11944, 6652, 10844, 1475, 10254], 'modifiers': [{'type': 28, 'value': 2462}]}",75000000,1,VERY_LONG,
318079604,"{'id': 234419, 'modifiers': [{'type': 28, 'value': 2992}]}",1000000,1,VERY_LONG,
318079882,"{'id': 234420, 'modifiers': [{'type': 28, 'value': 2992}]}",7000000,1,VERY_LONG,
318079928,"{'id': 234420, 'modifiers': [{'type': 28, 'value': 2992}]}",7000000,1,VERY_LONG,
318080140,"{'id': 234419, 'modifiers': [{'type': 28, 'value': 2992}]}",1000000,1,VERY_LONG,
318080518,"{'id': 234420, 'modifiers': [{'type': 28, 'value': 2992}]}",2000000,1,VERY_LONG,
318080534,"{'id': 234420, 'modifiers': [{'type': 28, 'value': 2992}]}",2000000,1,VERY_LONG,
318080554,"{'id': 234420, 'modifiers': [{'type': 28, 'value': 2992}]}",2000000,1,VERY_LONG,
318080805,"{'id': 234419, 'modifiers': [{'type': 28, 'value': 2992}]}",750000,1,VERY_LONG,
318080827,"{'id': 234419, 'modifiers': [{'type': 28, 'value': 2992}]}",750000,1,VERY_LONG,
318081276,"{'id': 234380, 'modifiers': [{'type': 28, 'value': 2992}]}",2000000,1,VERY_LONG,
318093003,"{'id': 234381, 'modifiers': [{'type': 28, 'value': 2992}]}",6790000,1,VERY_LONG,
318093010,"{'id': 234381, 'modifiers': [{'type': 28, 'value': 2992}]}",6790000,1,VERY_LONG,
318093024,"{'id': 234381, 'modifiers': [{'type': 28, 'value': 2992}]}",6790000,1,VERY_LONG,
318093567,"{'id': 234380, 'modifiers': [{'type': 28, 'value': 2992}]}",1990000,1,VERY_LONG,
318093577,"{'id': 234380, 'modifiers': [{'type': 28, 'value': 2992}]}",1990000,1,VERY_LONG,
318094625,"{'id': 226643, 'context': 16, 'modifiers': [{'type': 28, 'value': 1279}]}",2240000,1,VERY_LONG,
318100591,"{'id': 234417, 'modifiers': [{'type': 28, 'value': 2992}]}",4989800,1,LONG,
318100611,"{'id': 234417, 'modifiers': [{'type': 28, 'value': 2992}]}",4989800,1,LONG,
318100640,"{'id': 234417, 'modifiers': [{'type': 28, 'value': 2992}]}",4989800,1,LONG,
318100894,"{'id': 234418, 'modifiers': [{'type': 28, 'value': 2992}]}",5009800,1,LONG,
318101435,"{'id': 225720, 'context': 6, 'bonus_lists': [6652, 10877, 10380, 10356, 10258, 1530, 10255], 'modifiers': [{'type': 28, 'value': 2462}]}",2208256500,1,VERY_LONG,
318101568,"{'id': 225723, 'context': 5, 'bonus_lists': [6652, 10877, 10379, 10355, 10263, 1517, 10255], 'modifiers': [{'type': 28, 'value': 2462}]}",666660000,1,VERY_LONG,
318106327,"{'id': 222486, 'context': 13, 'bonus_lists': [10827, 10830, 9632], 'modifiers': [{'type': 28, 'value': 2734}, {'type': 29, 'value': 81}, {'type': 38, 'value': 8}, {'type': 39, 'value': 51023}, {'type': 40, 'value': 2193}, {'type': 42, 'value': 258}]}",3474300,1,LONG,
